INCIDENT INFO,DESCRIPTION,START_DT,MODIFIED_DT,QUADRANT,Longitude,Latitude,location,Count
85 Street at Westward Avenue SW,Single vehicle incident,04/12/2017 11:59:01 AM,04/12/2017 12:00:57 PM,SW,-114.210903968976,51.0646799401676,"(51.0646799401676, -114.210903968976)",1
Macleod Trail at 58 Avenue SW,"The traffic lights are on flash, Macleod Tr at 58 Ave SW. Crews have been dispatched.",04/12/2017 01:25:15 PM,04/12/2017 01:40:45 PM,SW,-114.07171230738,51.0013286753137,"(51.0013286753137, -114.07171230738)",1
Southbound 1 Street at 9 Avenue SE,Two vehicle incident blocking the two left lanes.,04/12/2017 04:24:43 PM,04/12/2017 04:42:55 PM,SE,-114.06063693607,51.0445407609619,"(51.0445407609619, -114.06063693607)",1
Southbound Barlow Trail approaching Glenmore Trail SE,Two vehicle incident,04/12/2017 04:37:53 PM,04/12/2017 04:42:55 PM,NW,-113.984077079158,50.9796130288809,"(50.9796130288809, -113.984077079158)",1
Macleod Trail at 7 Avenue SE,Multi-vehicle incident,04/12/2017 05:52:18 PM,04/12/2017 05:54:02 PM,SE,-114.058042378514,51.0463749948592,"(51.0463749948592, -114.058042378514)",1
Heritage Drive at Heritage Gate SE,Two vehicle incident,04/12/2017 05:28:48 PM,04/12/2017 05:54:02 PM,SE,-114.044211260656,50.9872174359164,"(50.9872174359164, -114.044211260656)",1
Westbound 16 Avenue at Crowchild Trail NW,Single vehicle incident,04/13/2017 01:28:43 AM,04/13/2017 01:29:55 AM,NW,-114.117010367775,51.0670529466359,"(51.0670529466359, -114.117010367775)",1
106 Avenue at Barlow Trail SE,Traffic signals are flashing red,04/13/2017 07:42:12 AM,04/13/2017 07:43:29 AM,SE,-113.98153118648,50.9579343484322,"(50.9579343484322, -113.98153118648)",1
Westbound Glenmore Trail at 52 Street SE,Stalled vehicle Blocking the right lane.,04/13/2017 06:42:03 AM,04/13/2017 07:43:29 AM,SE,-113.958434667389,50.9795546683984,"(50.9795546683984, -113.958434667389)",1
64 Avenue at Hunterhorn Road NE,Traffic signals are flashing red,04/13/2017 07:37:56 AM,04/13/2017 07:43:29 AM,NE,-114.052791362445,51.1105242572233,"(51.1105242572233, -114.052791362445)",1
Northbound Edmonton Trail / Memorial Drive NE,Two vehicle incident Blocking the left lane.,04/13/2017 08:06:33 AM,04/13/2017 08:18:35 AM,NE,-114.050335537459,51.0506018522479,"(51.0506018522479, -114.050335537459)",1
Memorial Drive at 52 Street NE,Two vehicle incident.,04/13/2017 11:18:14 AM,04/13/2017 11:22:23 AM,NE,-113.956439737746,51.0532849492493,"(51.0532849492493, -113.956439737746)",1
Symons Valley Parkway at Sarcee Trail NW,Single vehicle incident. Blocking the right lane.,04/13/2017 12:38:18 PM,04/13/2017 12:48:59 PM,NW,-114.068233624519,51.0459561417457,"(51.0459561417457, -114.068233624519)",1
Eastbound 162 Avenue at Shawnigan Drive SW,Multi-vehicle incident. Blocking the lane.,04/13/2017 03:10:06 PM,04/13/2017 03:15:13 PM,SW,-114.076447986832,50.9026943032555,"(50.9026943032555, -114.076447986832)",1
17 Avenue at 52 Street SE,Multi-vehicle incident. The road is closed in all directions.,04/13/2017 03:46:04 PM,04/13/2017 03:52:24 PM,SE,-113.958502157114,51.0378555434499,"(51.0378555434499, -113.958502157114)",1
Country Hills Boulevard at Metis Trail NE,Two vehicle incident.,04/13/2017 05:22:42 PM,04/13/2017 05:25:34 PM,NE,-113.971461619051,51.1542180010021,"(51.1542180010021, -113.971461619051)",1
Eastbound Memorial Drive at Deerfoot Trail NE,Multi-vehicle incident. Blocking two lanes EB and SB,04/13/2017 05:31:54 PM,04/13/2017 05:42:00 PM,NE,-114.019133128011,51.0535627199567,"(51.0535627199567, -114.019133128011)",1
Southbound 36 Street at 39 Avenue NE,Multi-vehicle incident. Blocking the right lane.,04/13/2017 08:24:04 PM,04/13/2017 08:26:38 PM,NW,-113.982269061963,51.088392605844,"(51.088392605844, -113.982269061963)",1
23 Avenue and 32 Street NE,Two vehicle incident.,04/13/2017 11:36:20 PM,04/13/2017 11:40:51 PM,NE,-113.988688490482,51.0727525326891,"(51.0727525326891, -113.988688490482)",1
Eastbound Memorial Drive at 28 Street SE,Two vehicle incident.,04/14/2017 01:48:06 AM,04/14/2017 01:49:38 AM,SE,-113.991775584347,51.0489109159295,"(51.0489109159295, -113.991775584347)",1
52 Street at McIvor Boulevard SE,There is an incident involving a pedestrian. The road is closed,04/14/2017 11:58:05 AM,04/14/2017 12:21:04 PM,SE,-113.952166043158,50.9130254951012,"(50.9130254951012, -113.952166043158)",1
Southbound Shaganappi Trail at Crowchild Trail NW,Two vehicle incident.,04/14/2017 01:49:57 PM,04/14/2017 01:55:04 PM,NW,-114.152734549261,51.1001944351718,"(51.1001944351718, -114.152734549261)",1
194 Avenue at Chaparral Drive SE,Two vehicle incident.,04/14/2017 01:53:37 PM,04/14/2017 01:55:04 PM,SE,-114.037090147463,50.8769821590728,"(50.8769821590728, -114.037090147463)",1
Southbound 14 Street at 90 Avenue SW,Two vehicle incident. Blocking the right lane.,04/14/2017 02:24:07 PM,04/14/2017 02:26:36 PM,SW,-114.096307356316,50.9723019037843,"(50.9723019037843, -114.096307356316)",1
Memorial Drive at 28 Street SE,Two vehicle incident.,04/14/2017 05:39:47 PM,04/14/2017 05:40:12 PM,SE,-113.991775584347,51.0489109159295,"(51.0489109159295, -113.991775584347)",1
Beddington Boulevard at 4 Street NE,Two vehicle incident.,04/14/2017 07:32:01 PM,04/14/2017 07:39:41 PM,NE,-114.055542422681,51.1262441203219,"(51.1262441203219, -114.055542422681)",1
24 Street and Anderson Road SW,Two vehicle incident.,04/15/2017 03:57:21 AM,04/15/2017 03:59:01 AM,NW,-114.121010181952,50.9505957284917,"(50.9505957284917, -114.121010181952)",1
Country Hills Boulevard at 68 Street NE,Single vehicle incident. .,04/15/2017 04:56:15 AM,04/15/2017 04:57:26 AM,NE,-113.935087494739,51.1543255500059,"(51.1543255500059, -113.935087494739)",1
Northbound Macleod Trail at 109 Avenue SE,Single vehicle incident.,04/15/2017 12:44:54 PM,04/15/2017 12:46:39 PM,SE,-114.071782842652,50.9555253221424,"(50.9555253221424, -114.071782842652)",1
26 Avenue at Fir Drive SE,Two vehicle incident.,04/15/2017 02:07:13 PM,04/15/2017 02:08:59 PM,SE,-113.988914898167,51.0305216253648,"(51.0305216253648, -113.988914898167)",1
1 Street at 5 Avenue SE,There is an incident involving a pedestrian. .,04/15/2017 04:22:00 PM,04/15/2017 04:25:13 PM,SE,-114.06036704609,51.0483193746978,"(51.0483193746978, -114.06036704609)",1
Malvern Drive at Madigan Drive NE,Two vehicle incident.,04/16/2017 07:12:29 PM,04/16/2017 07:14:08 PM,NE,-113.941788910503,51.054226986604,"(51.054226986604, -113.941788910503)",1
Country Hills Blvd at Deerfoot Trail NE,Traffic signals are flashing red. Drive with caution.,04/16/2017 11:14:25 PM,04/16/2017 11:37:56 PM,NE,-114.023205638221,51.1511826847607,"(51.1511826847607, -114.023205638221)",1
9 Avenue at 13 Street SE,Two vehicle incident.,04/17/2017 12:58:59 AM,04/17/2017 01:10:33 AM,SE,-114.031660215564,51.0402100692882,"(51.0402100692882, -114.031660215564)",1
Eastbound 16 Avenue at Deerfoot Trail NE,Single vehicle incident.,04/17/2017 02:01:17 AM,04/17/2017 02:03:48 AM,NE,-114.028551292521,51.0673798693422,"(51.0673798693422, -114.028551292521)",1
Westbound Southland Drive at 24 Street SW,Two vehicle incident.,04/17/2017 07:56:59 AM,04/17/2017 08:00:48 AM,SW,-114.118531346914,50.9613624762756,"(50.9613624762756, -114.118531346914)",1
Eastbound 16 Avenue at Deerfoot Trail NE,Two vehicle incident. Blocking the left lane.,04/17/2017 11:51:25 AM,04/17/2017 11:52:37 AM,NE,-114.028551292521,51.0673798693422,"(51.0673798693422, -114.028551292521)",1
Southland Drive at 24 Street SW,Two vehicle incident.,04/17/2017 12:32:54 PM,04/17/2017 12:39:48 PM,SW,-114.118531346914,50.9613624762756,"(50.9613624762756, -114.118531346914)",1
Eastbound Airport Trail past Barlow Trail NE,Single vehicle incident. Blocking the right lane.,04/17/2017 03:41:10 PM,04/17/2017 03:44:38 PM,NE,-113.995742637443,51.139517066795,"(51.139517066795, -113.995742637443)",1
Southbound Shaganappi Trail at Crowchild Trail NW,Two vehicle incident. Blocking 2 right lanes SB.,04/17/2017 05:37:05 PM,04/17/2017 05:54:44 PM,NW,-114.152734549261,51.1001944351718,"(51.1001944351718, -114.152734549261)",1
Crowchild Trail at 40 Avenue NW,". Traffic signal lights are blank, crews have been dispatched.",04/17/2017 07:18:32 PM,04/17/2017 07:22:33 PM,NW,-114.135713383478,51.0882403911368,"(51.0882403911368, -114.135713383478)",1
32 Avenue at 31 Street NW,". Traffic signals are blank, crews have been dispatched.",04/17/2017 07:10:12 PM,04/17/2017 07:22:33 PM,NW,-114.130589156594,51.0815490981444,"(51.0815490981444, -114.130589156594)",1
Southbound Metis Trail at 64 Avenue NE,Multi-vehicle incident. Blocking the left lane.,04/17/2017 06:58:05 PM,04/17/2017 07:22:33 PM,NE,-113.975295312926,51.1109330631024,"(51.1109330631024, -113.975295312926)",1
Northbound Crowchild Trail approaching Sarcee Trail NW,Single vehicle incident. Blocking the right lane.,04/17/2017 08:15:24 PM,04/17/2017 08:22:18 PM,NW,-114.180187910402,51.1120374186826,"(51.1120374186826, -114.180187910402)",1
Panatella Boulevard at Panton Gate NW,There is an incident involving a pedestrian.,04/18/2017 08:10:23 AM,04/18/2017 08:13:28 AM,NW,-114.0864176865,51.1693203296746,"(51.1693203296746, -114.0864176865)",1
Northbound Deerfoot Trail approaching Anderson Road SE,Single vehicle incident. Blocking the right lane.,04/18/2017 09:17:58 AM,04/18/2017 09:21:58 AM,SE,-114.033912316884,50.9483419251775,"(50.9483419251775, -114.033912316884)",1
24 Street at Anderson Road SW,Two vehicle incident.,04/18/2017 08:49:40 AM,04/18/2017 09:21:58 AM,SW,-114.121010181952,50.9505957284917,"(50.9505957284917, -114.121010181952)",1
Macleod Trail at 7 Avenue SE,Traffic signals are flashing red. Crews have been dispatched.,04/18/2017 11:27:00 AM,04/18/2017 11:29:14 AM,SE,-114.058042378514,51.0463749948592,"(51.0463749948592, -114.058042378514)",1
Eastbound Memorial Drive at Deerfoot Trail SE,Two vehicle incident. Blocking the left lane.,04/18/2017 12:24:17 PM,04/18/2017 12:27:50 PM,NW,-114.019434255636,51.0488598764172,"(51.0488598764172, -114.019434255636)",1
Peigan Trail at Barlow Trail SE,Two vehicle incident.,04/18/2017 02:53:17 PM,04/18/2017 02:54:34 PM,SE,-114.003426914089,51.0149591059977,"(51.0149591059977, -114.003426914089)",1
Northbound Crowchild Trail at 23 Avenue NW,Stalled vehicle. Blocking the left lane.,04/18/2017 04:43:27 PM,04/18/2017 04:45:01 PM,NW,-114.117835758052,51.0709925725052,"(51.0709925725052, -114.117835758052)",1
32 Street at Sunridge Way NE,Two vehicle incident.,04/18/2017 05:20:02 PM,04/18/2017 05:20:44 PM,NE,-113.989282376106,51.0690459585901,"(51.0690459585901, -113.989282376106)",1
110 Avenue at 52 Street SE,Multi-vehicle incident.,04/18/2017 05:18:41 PM,04/18/2017 05:20:44 PM,SE,-113.95897168751,50.95401306449,"(50.95401306449, -113.95897168751)",1
Northbound Sarcee Trail approaching Bow Trail SW,Two vehicle incident. Blocking the left lane.,04/18/2017 06:17:55 PM,04/18/2017 06:25:25 PM,SW,-114.165476911424,51.0533696615276,"(51.0533696615276, -114.165476911424)",1
67 Street at Bow  Crescent NW,Single vehicle incident.,04/18/2017 10:45:51 PM,04/18/2017 10:51:27 PM,NW,-114.18762444091,51.0906838315781,"(51.0906838315781, -114.18762444091)",1
Erin Woods Drive at Erin Meadow Green SE,Multi-vehicle incident.,04/18/2017 10:56:31 PM,04/18/2017 10:58:37 PM,SE,-113.96373758614,51.0190543060385,"(51.0190543060385, -113.96373758614)",1
Hidden Creek Boulevard at Hidden Creek Way NW,Single vehicle incident.,04/19/2017 12:28:54 AM,04/19/2017 12:30:50 AM,NW,-114.100837080701,51.1599977729738,"(51.1599977729738, -114.100837080701)",1
Eastbound Bow Trail at Sarcee Trail SW,Stalled vehicle. Blocking the left lane.,04/19/2017 08:28:44 AM,04/19/2017 08:31:54 AM,SW,-114.165476911424,51.0533696615276,"(51.0533696615276, -114.165476911424)",1
Westbound 114 Avenue at 42 Street SE,Two vehicle incident. Blocking the right lane.,04/19/2017 09:29:52 AM,04/19/2017 10:10:00 AM,SE,-113.975601600386,50.950534414861,"(50.950534414861, -113.975601600386)",1
Northbound Deerfoot Trail approaching 64 Avenue NE,Two vehicle incident. Blocking the right lane.,04/19/2017 10:08:37 AM,04/19/2017 10:10:00 AM,NE,-114.049232563541,51.1106521140099,"(51.1106521140099, -114.049232563541)",1
Northbound 53 Street at Crowchild Trail NW,Single vehicle incident.,04/19/2017 12:01:14 PM,04/19/2017 12:02:04 PM,NW,-114.165924105603,51.1045323086927,"(51.1045323086927, -114.165924105603)",1
Country Hills Boulevard at Country Hills Drive NW,Two vehicle incident.,04/19/2017 11:56:14 AM,04/19/2017 12:02:04 PM,NW,-114.07745166678,51.1475707976006,"(51.1475707976006, -114.07745166678)",1
Westbound Memorial Drive at Madigan Drive NE,Two vehicle incident.,04/19/2017 01:30:27 PM,04/19/2017 01:31:55 PM,NE,-113.941837020394,51.0527134113138,"(51.0527134113138, -113.941837020394)",1
Deefoot Trail at 17 Avenue SE,Two vehicle incident. On the right shoulder,04/19/2017 04:08:24 PM,04/19/2017 04:11:22 PM,SE,-114.007307765957,51.0414264852422,"(51.0414264852422, -114.007307765957)",1
Eastbound Anderson Road at Acadia Drive SE,Single vehicle incident.,04/19/2017 06:14:44 PM,04/19/2017 06:15:53 PM,SE,-114.044139639421,50.9483314057881,"(50.9483314057881, -114.044139639421)",1
Eastbound McKnight Boulevard at 19 Street NE,Two vehicle incident.,04/19/2017 07:19:08 PM,04/19/2017 07:21:12 PM,NE,-114.011583312936,51.0920816553383,"(51.0920816553383, -114.011583312936)",1
Fairmount Drive at Southland Drive SE,Two vehicle incident.,04/19/2017 09:48:26 PM,04/19/2017 09:49:29 PM,SE,-114.058675804962,50.9639938134871,"(50.9639938134871, -114.058675804962)",1
Northbound Beddington Trail at Beddington Boulevard NE,Two vehicle incident.,04/20/2017 12:19:27 AM,04/20/2017 12:20:57 AM,NE,-114.053788838493,51.127463031714,"(51.127463031714, -114.053788838493)",1
Southbound Beddington Trail at Berkshire Boulevard NW,Stalled vehicle. Blocking the right lane.,04/20/2017 07:22:20 AM,04/20/2017 07:24:42 AM,NW,-114.082039571474,51.1376169198166,"(51.1376169198166, -114.082039571474)",1
Eastbound Riverfront Avenue at Centre Street S,Single vehicle incident. The road is closed eastbound.,04/20/2017 08:51:15 AM,04/20/2017 09:02:52 AM,SE,-114.062562194738,51.0520120986546,"(51.0520120986546, -114.062562194738)",1
Eastbound Memorial Drive at Deerfoot Trail SE,Multi-vehicle incident. Blocking the right lane.,04/20/2017 11:29:21 AM,04/20/2017 11:31:00 AM,NW,-114.019434255636,51.0488598764172,"(51.0488598764172, -114.019434255636)",1
4 Street at 54 Avenue NW,Two vehicle incident.,04/20/2017 03:35:44 PM,04/20/2017 03:52:30 PM,NW,-114.071485523488,51.1011318362173,"(51.1011318362173, -114.071485523488)",1
Westbound 64 Avenue at Deerfoot Trail NE,Two vehicle incident. Blocking the right lane.,04/20/2017 03:49:20 PM,04/20/2017 03:52:30 PM,NE,-114.049232563541,51.1106521140099,"(51.1106521140099, -114.049232563541)",1
17 Avenue at 9 Street SW,Two vehicle incident.,04/20/2017 05:31:08 PM,04/20/2017 05:32:31 PM,SW,-114.084255359888,51.0378166284707,"(51.0378166284707, -114.084255359888)",1
Southbound Barlow Trail at 50 Avenue SE,Stalled vehicle. . Blocking the right lane,04/21/2017 06:19:42 AM,04/21/2017 06:21:55 AM,SE,-114.00187681285,51.0087321875477,"(51.0087321875477, -114.00187681285)",1
Eastbound 64 Avenue at Falconridge Boulevard NE,Two vehicle incident.,04/21/2017 08:13:38 AM,04/21/2017 08:15:25 AM,NE,-113.947340262316,51.1106893662139,"(51.1106893662139, -113.947340262316)",1
8 Avenue and 44 Street SE,". Traffic signals are blank, 8 Ave and 44 St SE, Crews have been dispatched.",04/21/2017 08:35:26 AM,04/21/2017 08:40:35 AM,SE,-113.969996503226,51.0451632218427,"(51.0451632218427, -113.969996503226)",1
Northbound 52 Street at 54 Avenue SE,Two vehicle incident.,04/21/2017 11:23:06 AM,04/21/2017 11:24:37 AM,SE,-113.959132134718,51.0037672747957,"(51.0037672747957, -113.959132134718)",1
53 Avenue and 2 Street SW,Two vehicle incident.,04/21/2017 11:15:27 AM,04/21/2017 11:24:37 AM,SW,-114.068600313756,51.0056122948791,"(51.0056122948791, -114.068600313756)",1
Edmonton Trail at McKnight Boulevard NE,Two vehicle incident.,04/21/2017 01:20:36 PM,04/21/2017 01:21:16 PM,NE,-114.054053543875,51.095742549064,"(51.095742549064, -114.054053543875)",1
Southland Drive at Fairmount Drive SE,Traffic signals are flashing red. Crews have been dispatched.,04/21/2017 02:06:19 PM,04/21/2017 02:11:15 PM,SE,-114.058675804962,50.9639938134871,"(50.9639938134871, -114.058675804962)",1
Westbound Stoney Trail at Sun Valley Boulevard SE,Two vehicle incident.,04/21/2017 03:36:07 PM,04/21/2017 03:43:41 PM,SE,-114.036510250956,50.8929678760329,"(50.8929678760329, -114.036510250956)",1
Northbound Deerfoot Trail at 64 Avenue NW,Two vehicle incident. In the right lane.,04/21/2017 04:14:55 PM,04/21/2017 04:24:34 PM,NW,-114.049232563541,51.1106521140099,"(51.1106521140099, -114.049232563541)",1
Southbound Deerfoot Trail at Glenmore Trail SE,Stalled vehicle.,04/21/2017 04:22:17 PM,04/21/2017 04:24:33 PM,SE,-114.039173086226,50.9941566757218,"(50.9941566757218, -114.039173086226)",1
Northbound 4 Street at Northmount Drive NW,Multi-vehicle incident.,04/21/2017 04:06:32 PM,04/21/2017 04:24:34 PM,NW,-114.071476729823,51.1026513614761,"(51.1026513614761, -114.071476729823)",1
Westbound Bow Trail at 24 Street SW,Two vehicle incident. Blocking 2 middle lanes,04/21/2017 04:46:11 PM,04/21/2017 04:49:08 PM,SW,-114.118742666808,51.0417643701267,"(51.0417643701267, -114.118742666808)",1
12 Avenue at 4 Street SW,Two vehicle incident. Blocking the right lane.,04/21/2017 05:06:52 PM,04/21/2017 05:09:40 PM,SW,-114.071480802177,51.0416590849336,"(51.0416590849336, -114.071480802177)",1
Northbound Macleod Trail at Canyon Meadows Drive SE,Two vehicle incident. Blocking the right lane.,04/21/2017 05:42:16 PM,04/21/2017 05:50:17 PM,SE,-114.068680793809,50.9311590982465,"(50.9311590982465, -114.068680793809)",1
33 Street at 14 Avenue SW,Two vehicle incident.,04/21/2017 05:30:49 PM,04/21/2017 05:50:18 PM,SW,-114.135440414567,51.0397728741845,"(51.0397728741845, -114.135440414567)",1
Hunterhorn Road at 64 Avenue NE,Two vehicle incident.,04/21/2017 06:19:30 PM,04/21/2017 06:22:32 PM,NE,-114.052791362445,51.1105242572233,"(51.1105242572233, -114.052791362445)",1
Northbound Deerfoot Trail approaching McKnight Boulevard NE,Multi-vehicle incident. Blocking the left lane.,04/21/2017 06:41:45 PM,04/21/2017 06:53:11 PM,NE,-114.047813927993,51.0961475541505,"(51.0961475541505, -114.047813927993)",1
Spruce Meadows Trail at  6 Street SW,Two vehicle incident.,04/21/2017 09:47:03 PM,04/21/2017 09:53:21 PM,SW,-114.074412783263,50.8926965327126,"(50.8926965327126, -114.074412783263)",1
Southbound 36 Street at Memorial Drive NE,Two vehicle incident.,04/21/2017 10:13:26 PM,04/21/2017 10:15:28 PM,NE,-113.982919320465,51.0521368187317,"(51.0521368187317, -113.982919320465)",1
Shawnessy Boulevard at Shawinigan Drive SW,Two vehicle incident.,04/22/2017 09:43:31 AM,04/22/2017 09:45:55 AM,SW,-114.089464028663,50.9137024145016,"(50.9137024145016, -114.089464028663)",1
162 Avenue at Shawville Boulevard SE,. The traffic signals are blank at 162 Avenue and Shawville Boulevard SE,04/22/2017 10:09:30 AM,04/22/2017 10:15:47 AM,SE,-114.066730611788,50.9039425831817,"(50.9039425831817, -114.066730611788)",1
Westbound 16 Avenue at 14 Street NW,Two vehicle incident. Blocking the right lane.,04/22/2017 11:07:40 AM,04/22/2017 11:10:35 AM,NW,-114.096037227896,51.0670177605415,"(51.0670177605415, -114.096037227896)",1
Northbound Macleod Trail approaching Anderson Road S,Two vehicle incident. Blocking the right lane.,04/22/2017 12:02:32 PM,04/22/2017 12:04:51 PM,SE,-114.070373981786,50.946540255621,"(50.946540255621, -114.070373981786)",1
